cA,cH,cV,cD
197.87375463704643,-0.07076801006219406,-0.0870301472167872,-0.17436965283086284
195.0724755962136,-0.07033332835024686,-0.0900887327547859,-0.18067726721697744
192.99977379674854,-0.0730132971834016,-0.08905837880557678,-0.17624900946245997
189.31557841115438,-0.07467828089430441,-0.09045447931504437,-0.18235545866583644
187.85662144488444,-0.07389967258650341,-0.08969804433631691,-0.1842186537894604
185.6496887619574,-0.0744232961435959,-0.09005105207788815,-0.18551354567563388
182.62529337502534,-0.07375326694841092,-0.08908374418224728,-0.18795142759174865
180.58118889585282,-0.07639029800606828,-0.08864191478906677,-0.1924575119434059
177.08652791151815,-0.07777448728494303,-0.09260709979200317,-0.19337482227366937
175.0536294478785,-0.0733118139882073,-0.09227369125529028,-0.1956775346269986
173.02480141562202,-0.07704504982784094,-0.09056499495612295,-0.19683320514038943
170.99414418356724,-0.07765374693229095,-0.09218206683755234,-0.2022703047499589
168.9430018089986,-0.07610874776917642,-0.09087558725055858,-0.20264890278859066
165.6003598271304,-0.07887290381408044,-0.08755408115541068,-0.20632981444727666
162.5616789906573,-0.07795136073299475,-0.09305476563304486,-0.20674683226772175
160.66328083001844,-0.07949932820696742,-0.09376119201045424,-0.2083917642651803
158.41758239274515,-0.07572978495678971,-0.09160947634733876,-0.21323946475205074
156.25887382138006,-0.075110868181493,-0.09698117822736205,-0.21729125256650755
153.4831014542705,-0.0784604597148516,-0.09072711680392309,-0.22057572329952865
151.38537982769938,-0.07513819914733773,-0.09476529681876898,-0.21930137209439438
150.49409868078115,-0.07771258858372211,-0.09273040816956021,-0.22203496990854257
192.3369107099795,-0.06360876377290009,-0.08223683167229727,-0.16951998998580406
190.08520327952067,-0.061787441990828924,-0.08510769805844473,-0.17262697879302397
185.8229387660045,-0.06307066163320695,-0.08222954136579558,-0.17628357400598146
184.30599770097794,-0.06579882776299534,-0.08333468624317834,-0.17597668109806597
196.589711922165,-0.06156492249283819,-0.07709092129638265,-0.16996607073872813
195.7107783519513,-0.0613146495929066,-0.07715514956256991,-0.17264209276265435
190.27655584719494,-0.0600238157648881,-0.07921433108612032,-0.1759607424191515
188.59871618231014,-0.06421974453561799,-0.07899369921369233,-0.17653480063595067
187.83584682550656,-0.06472594853896838,-0.0816948350061084,-0.17831075075736202
185.62231105368102,-0.06274018625500487,-0.08161874667337651,-0.18361858481344373
182.79101600379087,-0.06486594446108895,-0.0816675049164888,-0.18661963963082379
210.83914538088072,-0.057688520779148066,-0.07972304859427295,-0.159763594960487
214.50407683015115,-0.06054646604182965,-0.0752041298631728,-0.1505889494564517
209.59561184200555,-0.06167821651253366,-0.08091171026142016,-0.1574498108223433
207.84314267839994,-0.06192427322603904,-0.07660729301268521,-0.15879834531499576
205.4843757096466,-0.06200598629177515,-0.0773248124096961,-0.16146556159707104
206.08201605898154,-0.061834368492433234,-0.08398813120221829,-0.16005003907902027
205.60790210257537,-0.06080704407093923,-0.0797525666353675,-0.16170406314074504
203.60249612050794,-0.060444910163662796,-0.07973373312398398,-0.16682776751506712
202.94806524906448,-0.0607918891284313,-0.0802560746649386,-0.16782757665286777
202.0599016675435,-0.06130207708826683,-0.08019242183645513,-0.16603264845718602
200.34813659939863,-0.06281433362085743,-0.07776307990447627,-0.1690797590427966
199.18419090934185,-0.06354206498018214,-0.07737608095527089,-0.17157970528312363
197.1302846530001,-0.0650114710940942,-0.0797661624550367,-0.1680706057371456
193.48605313801735,-0.06429375276013248,-0.08145474310929077,-0.17244453369266513
192.35399570599708,-0.06134072940258172,-0.07822924492597176,-0.17476036492762595
191.74922483453872,-0.06294357622623899,-0.08590217270642561,-0.17497652440283254
190.68158077420793,-0.06249264473414411,-0.08100580710417656,-0.17461832107159403
187.7236433584496,-0.062421344990209716,-0.08329051617337675,-0.17767227151780643
183.8083617862565,-0.06526632177283756,-0.08367748308382891,-0.18316512602686272
179.64344618209927,-0.060291614486862107,-0.0853599201788079,-0.18671298877623077
176.26246745536412,-0.062411841632694816,-0.08583065012294774,-0.18388819657158195
173.62480511621052,-0.06575959838640374,-0.08109403971356721,-0.18869874797524594
171.0381118037162,-0.06332346733791955,-0.08154830329665859,-0.19172824877998923
168.30859386569202,-0.06166251496873561,-0.08108873951162825,-0.1917319552126308
164.70254232696433,-0.060476596916355346,-0.07803259881647158,-0.19508102498080787
161.39598986220665,-0.06366612258323996,-0.07872748572587389,-0.19830233209539985
157.44277152751536,-0.0584723723071197,-0.07696925245926939,-0.2028716389066124
154.2355181920839,-0.05603078721799477,-0.0759910908983512,-0.20718253097876438
151.4223920195522,-0.05674111583043283,-0.07340795157271572,-0.20939779703816935
153.2735560806495,-0.0573201659226506,-0.07341543588234808,-0.20441774257167855
172.67204225303504,-0.05575062006829053,-0.07829634031738471,-0.18849148588060313
198.97426130052844,-0.06031740270909539,-0.07816275788724114,-0.16938588216051165
202.8016403984634,-0.05990832477365619,-0.081294938233719,-0.16936398760951846
213.46547087272666,-0.05956345643819162,-0.07367573783750313,-0.16150670859345329
232.1129489005912,-0.05547442177104922,-0.07112941638822287,-0.1497465846805423
232.16671739955734,-0.055707656337998256,-0.07330020229885588,-0.14961234486694017
226.8999833977488,-0.0562338410199109,-0.07646660671667493,-0.15050338746835776
223.68408136255795,-0.05575941675094842,-0.07664769300277477,-0.15896291883794533
220.23358025280737,-0.05689430184655805,-0.07504055969567239,-0.1638325468585634
216.34131953900214,-0.06023729416700678,-0.07772159124945219,-0.16755198254099846
212.858506037296,-0.05682486348899328,-0.07564971721289455,-0.1663009700916715
208.47320876052672,-0.05389552516947566,-0.07272323460184028,-0.17233329484865598
205.24225579915705,-0.053529787796286026,-0.07266032509239026,-0.17369571765328928
202.3565724068429,-0.053141181979157015,-0.07614711423831784,-0.17415877587451478
198.1268963945879,-0.05057249557059448,-0.06375922772209164,-0.17919780831225582
194.21952915960327,-0.04853828569615442,-0.0669171006517867,-0.18312235529560053
192.15018952880442,-0.04756460957379289,-0.06454023490874555,-0.18548707313201562
190.41511657085024,-0.046754896997125546,-0.06059934004456869,-0.18884199823856465
189.49216160051023,-0.04505945720326183,-0.06381105677603242,-0.18588818521717007
188.1921071440427,-0.04536283312585782,-0.06184923221783641,-0.18621960269483398
186.56584806744684,-0.04330207243114241,-0.05778238269551177,-0.188779557082394
184.81727640626994,-0.04370653510930773,-0.05074240030148912,-0.19177758721994248
183.91534319324114,-0.04402926873100587,-0.05708925609375324,-0.19003023363350954
182.66868484598996,-0.041224126329274295,-0.05678066658536447,-0.1930190229011415
181.6394711397683,-0.03875645574830585,-0.050108030330942854,-0.18714709102152455
180.6760792040487,-0.03827787672077839,-0.0531183868934058,-0.1922375704162216
179.40338458056917,-0.0379558751473891,-0.05419374510084432,-0.18985325574019407
178.0965880079403,-0.03592626153280454,-0.049594137310094495,-0.19219953788951177
177.1937091614553,-0.03730291900990631,-0.043937556906833444,-0.19519943704370143
176.3332919492395,-0.0353498186754334,-0.047855268350601346,-0.1959728957076637
175.07487564708677,-0.03555308976746934,-0.043788441320110075,-0.19411002268208308
173.925766681599,-0.032932909201885054,-0.04164654357102736,-0.19725047296260254
173.0907974283062,-0.033975757272170067,-0.04989233732101329,-0.19504009631777644
172.71971236837828,-0.03471784407883944,-0.046510936771065624,-0.20014968544384795
172.55815930179222,-0.034896452296883256,-0.04482413345560947,-0.19854430387011607
171.9760677333234,-0.032843025567513666,-0.05060026310391015,-0.19740921402751016
171.43906053860547,-0.03300792707681311,-0.05182805440142139,-0.19785789606968315
170.6186827903346,-0.03570655456167625,-0.04559511970503871,-0.19703342328984566
169.7781371893611,-0.03862154097507062,-0.048982858380572064,-0.20039353139332447
168.7722455019295,-0.03767222059712643,-0.053316981229721054,-0.19649058403563885
167.6852042836314,-0.0417737426417827,-0.04974584147593751,-0.1936794813625428
166.57635414478773,-0.04057570275496157,-0.05281133166126196,-0.1938180024623405
165.51892018743618,-0.04413081022485399,-0.057549344144763884,-0.1916771422665682
163.90300027208346,-0.04651292372290325,-0.062111561250129496,-0.190869341781236
162.56923029615086,-0.045854793640007115,-0.06510485767883337,-0.18857974319054996
160.90992435627916,-0.0488878616186619,-0.062414037282217755,-0.18759043694009306
158.91262244692356,-0.05166807294517909,-0.06803077923650239,-0.18199382375031833
157.73400105595195,-0.051446785898015206,-0.07064999547422102,-0.18254835889796905
156.6751602519168,-0.05276412728644691,-0.0750107629624357,-0.18432485881252633
156.05827600113602,-0.05503113174421165,-0.06877593360485383,-0.18089562424019454
155.79262204600695,-0.05470697795584482,-0.07074901646676089,-0.18007147079417254
155.5770387593264,-0.05599679864951964,-0.07063482637169345,-0.17880241441904457
155.13643782449196,-0.05723659674605482,-0.07078082215594222,-0.17861479685180798
153.38978561516186,-0.05818634726862844,-0.07294959968429694,-0.17451529008951422
152.58249920916586,-0.0581438130988171,-0.06789202826152448,-0.1779297746680071
151.4610588042152,-0.05802774644558293,-0.07597985088284087,-0.1753110113483415
150.43603343484892,-0.059955549684524816,-0.07763821910083708,-0.17261139345294227
148.82906792432297,-0.06222175296526192,-0.07617544011040746,-0.17363374035469037
147.6731094832733,-0.06764449153893058,-0.07947414366702463,-0.1708951589081909
145.63604871551576,-0.07052114860179362,-0.08142406625228223,-0.16817633876647947
143.69654352329803,-0.06926008812079407,-0.0833247894997943,-0.1634890670108658
142.02025585631637,-0.07378649249402489,-0.08623417246458716,-0.15894777290782294
140.7482249951083,-0.07551972306638309,-0.08930668989514967,-0.16057498626937902
139.90790999954874,-0.07550461472163002,-0.09344427116880852,-0.15960442421770796
138.92919240212214,-0.07849278769607253,-0.0911199926393329,-0.15847546960256356
138.07328873877222,-0.07824734263401151,-0.09521001946946116,-0.15435055729917044
137.820319438647,-0.07936679131258133,-0.09501964036191791,-0.15567540079770695
137.74407204000335,-0.07866226787856911,-0.08997036761317824,-0.15511398823273095
137.4956868805168,-0.08017954356619446,-0.09283934140081235,-0.1556600438724304
136.92530573519844,-0.08190053051464843,-0.09513119197086407,-0.15507986041320235
136.12374820199747,-0.08425592401772541,-0.09876173334991013,-0.1524886510344775
134.98593460167888,-0.08500087212141423,-0.10080576236397455,-0.1508419102436178
134.12165978488275,-0.08879997522265844,-0.10208510929879384,-0.14969499571111325
133.19265791707136,-0.08837706763119647,-0.10045797543948609,-0.14969021976466923
132.41768697530225,-0.09046651007676207,-0.1052518129238408,-0.14860694324870236
131.09046110784777,-0.09260376049068707,-0.1034053215493256,-0.14818508973581618
129.81863214784246,-0.0924806052111597,-0.10748851839697789,-0.14523821387774383
128.35505878981073,-0.09533859929080442,-0.10776935241976981,-0.14241008416055012
127.33384235552045,-0.0986880359059074,-0.11014744415166595,-0.14800721663286895
126.61694237696982,-0.09677328236258716,-0.11653475298326159,-0.14129938184817067
125.6224615242108,-0.10116784513865713,-0.11523537520993378,-0.1382486391062711
124.89735164578737,-0.1019664059901492,-0.1121470075081837,-0.13843701168040803
124.24979225532488,-0.10371967037905727,-0.11698656380116426,-0.1374920059026197
123.36545814687781,-0.10540390319745653,-0.11408471919934735,-0.1355825630912903
122.60996236277241,-0.10414743178415345,-0.11071434970379603,-0.13504302605124371
121.79078451932638,-0.10520933949364274,-0.1151807135808045,-0.13401191619026345
121.46478872136989,-0.10645294449923484,-0.11830923136729854,-0.13500941040036113
122.22399467128437,-0.10556176547109093,-0.11788375118744825,-0.13075530285865983
132.83632295259403,-0.10345789727067647,-0.11343725926184356,-0.12825054950936057
142.00318867864107,-0.0995544649953153,-0.11089825449381076,-0.12239234656689191
151.44480459228947,-0.09582696597470682,-0.10357307368723018,-0.11648996972900093
157.2757268438377,-0.0922874461318807,-0.09774933907560118,-0.11308369936750218
168.86971634124063,-0.0890145692304459,-0.09216829693033576,-0.10880490729706989
176.13608163188647,-0.08503354173263113,-0.0907107227949033,-0.10549998181858393
178.55119523756187,-0.08289138766584637,-0.0932569916903453,-0.10286816212751124
177.91836580215468,-0.08399459288020264,-0.09613162708713542,-0.10149146723972323
177.34182524828915,-0.08494562776599941,-0.09854794264193548,-0.09984924240850727
176.59170852309475,-0.08812584178102999,-0.09449597940462358,-0.10122793081701195
175.93363429893728,-0.09029630693660302,-0.10007301939394923,-0.10051397481790726
174.78750544302565,-0.09304075712266122,-0.10276504489399921,-0.10108154618173187
173.94240631522842,-0.09223945064333232,-0.10684935124519958,-0.09751373936652417
173.57447389762373,-0.09476934659753455,-0.10372440059348641,-0.09596194646331964
173.04603035159158,-0.09527303951094371,-0.10910972842295949,-0.09616426916860538
172.55123735218214,-0.09407242011468009,-0.11025936951810648,-0.09700001556998848
172.1477857760264,-0.09447168330978101,-0.1085170032617688,-0.09664668871890059
171.7667360249902,-0.09710174403619326,-0.11214027190000166,-0.09725007374837641
171.09659971022435,-0.09728531331649377,-0.10786927461715418,-0.09530463933725757
170.826201749123,-0.09695931971823504,-0.10609660113312123,-0.0950507046361752
170.62238981326163,-0.09454712817661405,-0.11015581154494979,-0.09493821895702093
170.46888785040798,-0.09707482728434769,-0.10986669429383675,-0.09490668374556134
170.29989680740317,-0.09576649259827297,-0.10617121715481363,-0.09297635095379458
170.07603082703312,-0.09500688752157198,-0.1042729161905339,-0.09600484330506995
169.77860323125708,-0.0970429660919328,-0.10705313510819232,-0.08959997779146403
169.33558658280538,-0.09881158394034786,-0.10587413082243018,-0.09275767819808414
168.94419807771214,-0.0960590289764806,-0.10599960662589218,-0.092723614669876
168.63446768201626,-0.09448352902065277,-0.1125501855128894,-0.08962634598624003
168.08457738662833,-0.09890080008883564,-0.10849194082152538,-0.09500865229909099
167.9354047040026,-0.09666819800688649,-0.10960043201002483,-0.08876584662894893
167.52781372272258,-0.09735145243794,-0.10777777386639725,-0.09310177823236843
167.1591204664536,-0.09976604823034664,-0.10828057657177106,-0.08510514879412177
166.69214771604075,-0.09925459065145774,-0.10849035550910925,-0.08768605661634529
166.46904468250557,-0.10243142426441751,-0.10704316592684171,-0.08919596774976155
166.17221168360118,-0.10329952698522235,-0.1117474969113437,-0.08801473580436886
166.0726703522651,-0.10207516745715901,-0.10801094864821871,-0.09185703507198324
165.87951751206742,-0.10246432009987759,-0.1100788855789905,-0.08902588524892695
165.6854695574569,-0.1006335042933975,-0.11150175830606252,-0.0878877037492026
165.4782682675534,-0.10633037251198137,-0.11085905199785284,-0.08803749643650578
165.2853729639137,-0.10301175602340704,-0.11370641105580666,-0.08691249058636852
165.14788517998932,-0.10518159946424203,-0.11473259205748164,-0.08697743162185666
165.02497289366767,-0.10411172448322364,-0.11702922645719369,-0.090326436738862
165.04870084169713,-0.10391205602000649,-0.11423420960495845,-0.08785315369690627
164.88611038272415,-0.1036702991233566,-0.11832249747962192,-0.0847183422416344
